,ID_ALUNO,ID_MATRICULA,NU_IDADE_REFERENCIA,TP_SEXO,TP_COR_RACA,TP_ZONA_RESIDENCIAL,ID_TURMA,CO_ENTIDADE
13305,43C47B784FBE912438291F7256937001,168357466,3,1,1,1,13020250,31288144
13306,EC7D5064F04EF8A4F3EB52583294FD54,312835311,2,2,0,1,12659743,31369047
13307,BA109ABC030492BF3F5D04C4011B9194,252154022,3,1,1,1,13014190,31360325
13308,E7161A6D2BD31039D90298EE2A2223BE,300745275,4,1,0,1,12456208,31203076
13309,123B2B8871E53D51F34395A82EAC642C,281209338,8,1,0,1,11881475,31251933
13310,0BDF96DFC9E83F5B5214FAE426EF9C54,221343915,8,2,3,1,12135140,31316245
13311,41476814CDA7F8580E076BA249288357,281463673,8,2,1,1,12135175,31316245
13312,B2EEF2DF9E67C8F419BC3123209A37A5,282084385,9,1,1,1,12220053,31202983
13313,533216E06A9DF50FD0F37456F3AECD19,42415976,8,2,1,1,3060684,31203076
13314,CE4DF43A119E1EC7274640630A103BEB,288739595,15,2,1,1,12533900,31202983
13315,FF45377F0B53D1F55FBAE8C641485E09,230623291,14,1,1,1,12098337,31203092
13316,4074C50C4B6FAF65FAD7BE57461F1CC7,300235906,2,2,2,1,13022756,31288144
13317,BC8E9E31E1AA4B412500A0DDBF08CBEB,300722024,3,2,1,1,6204814,31205265
13318,DA5209A1EFAD759DD6E5E318C9919264,299305410,0,2,0,1,13022735,31288144
13319,BBF7ABA00E17AA7F181A9D32C9952139,256899069,2,1,0,1,13068756,31352055
13320,BCDBF8BE08CD7EC5468D1B6E60DAFE91,300105056,17,1,1,1,13062935,31202983
13321,7368CF03407F4A574A5A17EBB9AC198D,167295751,4,2,1,1,12061174,31328294
13322,E6234183DB8C52BB658297598859E220,282234162,15,1,0,1,11899323,31251933
13323,2D0EE0038F5C3849BDAE3A2128FB582D,224251147,11,1,0,1,12116235,31328294
13324,CADC9A84E33C5E11BFE525F5BA9BAF1F,224206763,10,2,1,1,12115505,31328294
13325,D30E7D75226C690AF165A7DEF88218E6,290789060,16,1,3,1,12581175,31202983
13326,AB409EA8C7EBB9031B7DC24434D2EA36,289983551,6,1,3,1,12241734,31261009
13327,3A5FE70B3B393B54D8A366DDA5F7091D,300113029,18,1,0,1,13062935,31202983
13328,7DF58DDE13C4DD59E975C714C9F52EDE,300069353,14,1,3,1,143991,31203122
13330,AE784DAB324D45EF6DC41436109981D3,300727375,4,2,1,1,12456208,31203076
13331,DCBDCBB523FCCF952C9780E9B360AEB6,264174566,3,1,1,1,14228123,31203092
13332,17463466B7A305B780258A92E3A0972D,264100024,3,2,0,1,14226331,31203092
13333,18EB8562922272EB4CB9D0CCF6E3DF85,301138549,1,1,1,1,13022735,31288144
13334,96E5ADA8229A77BCB0B7AA23EA3AB07C,24212767,15,1,0,1,12279781,31328294
13335,BD28C66E1F76AE317B68ADAD83EF0D59,223611986,8,2,1,1,12115135,31328294
13336,033492B053BB96D6DB256BC2548A2D2F,224498548,17,1,0,1,12281170,31328294
13337,AA0F8232AEF4D06CD2A5C8067DDBCF89,20343721,12,2,1,1,12319644,31202983
13338,01FD6F23BC78218A81107FE34DA1166C,303459029,15,2,1,1,13212018,31202967
13339,57EA9E9F4807B6EA4C34877ABC69A39A,303458897,27,2,0,1,13212562,31202967
13340,F9AA542C3C11F9D22CB403CF552E2C84,303459066,11,1,1,1,13212556,31202967
13342,8628FD8284711555D9BB203E7D9F4D8C,291794542,4,2,3,1,12539508,31310573
13345,86A96F5C1217C02013D66031DBC14ABF,310568216,12,1,1,1,9207990,31354848
13346,58A0218A8C4F4AECC6F2889DD8C2F668,310504112,9,1,1,1,9211112,31354848
13347,4C3CB31C9E9D6F44E20AB386D42F3C45,312491099,14,2,1,1,12858036,31217743
13348,7C5308D091F2215C42A8730738FFAB56,290980828,14,1,2,1,12520278,31245674
13349,9E05E9C3A0D9D312FD9A71647D8DC349,291236309,8,2,0,1,12010450,31202878
13350,E7269C8A7AB69F01EBE17568DCBE2707,292623846,21,1,3,1,12735345,31202983
13351,28949263D65BB0310115AA4F09EC39E7,310154018,3,2,0,1,13014866,31360325
13352,BA37A90BD344552FEAB9D853A9161069,320857582,15,2,1,1,13193550,31292451
13353,BEEEDCFE9C3952E0002812A7F50293FA,320845299,15,2,3,1,13193550,31292451
13354,5D7AA76FB5B5089842CC9E4793086852,321318011,3,2,1,1,13997573,31354848
13355,1E903B30BE01D787BF79F70169921A65,321062336,16,1,0,1,8827138,31292451
13356,61FF83461F98F9402F207E7A1E83DEAC,323383037,7,1,1,1,87500,31205265
13357,D77A9A28F2B1CB08C0A85C5D812D611E,322091408,14,2,0,1,5958979,31205265
13358,4DE060CA22123201F32A4D4B92555EBF,323364780,1,2,0,1,13064338,31352055
13359,610BE9BF8322121D99DD843B6DCFE78E,222898919,5,1,0,1,12821457,31205265
13360,101E8342A8E519A0E8EF25F21948D16F,292771231,5,1,0,1,12403893,31217751
13361,0FE497C065A0440C3841C45F2C783394,248319018,17,2,1,2,3384015,31205265
13362,B4062E1BE225B7A12D33AA5D3DF05E18,323390018,6,2,1,1,5973899,31205265
13363,0FB387797EC2AB4921E28B3B9AF781BE,221261579,5,2,2,1,14218519,31203092
13364,E93DE1BB98271948DE84526B561E6750,292766561,5,1,2,1,12403893,31217751
13365,B55F84C08CEF677A95CDE1A632F2C263,326592127,1,1,0,1,14228107,31203092
13366,6B355AF45FD9709BD926F273F062F31A,228839252,4,2,1,1,9257313,31242471
13367,3B323ED88D3426D0004A6214E01E8610,326717576,16,2,3,1,14246992,31202894
13368,E652158448676824F8541861041FCDDE,295005309,11,1,0,1,12851407,31203009
13369,47917E17FBBF42BA3F185EB1599E5E11,295004994,6,1,1,1,12851474,31203106
13370,DAE2C76D5FC64B47774D4A0C7B1C5D18,302743863,0,1,0,1,12344887,31348449
13371,E35CEC380D773C4E74C2F45B9BA7E6DA,1534096,13,1,1,1,143987,31203122
13373,479077422A8DDF7D655578BAA39E6C3A,227385131,8,2,3,1,12130062,31202983
13374,D800B2F6B0E4B1B17B5932D3A7DA755E,164562454,14,2,0,1,8843880,31203017
13375,52152A22046AAB3412D4FE5E6EE7B51E,294065062,9,1,3,1,12243092,31261009
13376,000A0D68B474A129A2959D867EE26217,164238373,12,2,2,1,8845519,31203017
13377,990220BB97EAF6DDB9D9B4DA2B25F639,237526251,5,1,0,1,12009366,31202878
13378,B5A671346D8129E97966231258800B36,278118287,4,1,0,1,11918789,31261009
13379,0564BBFDD76E4941A40F9C47A53E543A,278285112,13,1,0,1,8843880,31203017
13380,200E25FE415A0734DA5086685FB08D90,225582233,15,2,1,1,143992,31203122
13381,95FEBA93E5D6376E86849F9C9FB67854,218531168,3,1,3,1,12345252,31348449
13382,348B801BDA90901B633B8BE729719C0C,222894096,5,2,1,1,5975481,31205265
13383,6C960835082EA851A07CA1DDE2697410,295004161,16,2,1,1,12851409,31203009
13384,A207E21765B669E45FFDF868B94A665B,295004205,20,2,3,1,12851412,31203009
13385,BAAA022DEA540CF300E07B7D65F34257,295004555,15,1,1,1,12850452,31203009
13386,8213210B47CE2579693F3E56356AF2E1,303462531,13,1,1,1,13212556,31202967
13387,3FC38B1CB3669596F8F728143327C20C,303458557,15,1,1,1,13212020,31202967
13388,F6714078DABA12CAC67FA94668142822,303461139,11,2,0,1,13212556,31202967
13390,0B8DD40AC8ADE9D2155FA1A76FC3F21A,303458586,15,1,1,1,13212018,31202967
13391,59978C711D4DF2B0AA176E33BFD5773B,185661878,8,1,1,1,12130083,31202983
13392,EE43CC9272EECA297223BE096D7BFFA1,228618706,12,1,1,1,12011034,31202878
13396,9D873A2A0E50C449D7A5A5759EB6DEAA,32171853,14,2,1,1,12147777,31316245
13397,1F686C8B3F98317FFC9E346B2666EF86,165225359,8,2,2,1,12088819,31203092
13398,AF35B418994FF824F556703BDB62C4D0,222129573,9,1,0,2,12089658,31203092
13399,CD938289DD3B29F8F67EA706F0CE661E,285276524,10,2,0,1,12095086,31203092
13400,21BF832F2511554D0AF09116CFC703F3,285980162,3,1,3,1,12451011,31360333
13401,9A8B068269BAA01EBB3AD0B638F866B6,279227824,5,1,1,1,11881180,31251933
13402,8C6C675636D01B4CA2D6523B1B8CB651,103244990,7,2,0,1,12127989,31202983
13403,DEBC08D0F585D0C4216BE0285743F6CB,280354939,4,1,0,1,12131594,31316245
13404,DBCE34C77F03259494FF9BF8A04BE44B,223269162,12,1,2,1,12097513,31203092
13405,A5842460C0F7038F4D9EF3418A581CC7,249021437,2,1,0,1,13022756,31288144
13406,864ECE0C764C98A20CCC5FB32EAB531E,280459454,16,1,1,1,12151519,31346314
13407,7CEBE11399442F0B62433A56AFB558DC,233377034,14,1,1,1,12011353,31202878
13408,5BE01FE2225516212F29C91BBF570C14,225898648,15,2,0,1,6689932,31354848
13409,23CDEDEECF8A25D3B96609DB8694E968,16541862,8,1,1,1,11961311,31326054
13410,E9D4ED69C94C34E70B3ABE5332D2032B,188189465,11,1,2,1,12183810,31202983
13411,FD5C5879B42DB107490EE4FBEB8CD93C,304091826,6,2,3,1,8825069,31292451
13413,25A0FC8704715B1BA9CF7E1C57A9CC47,287017394,8,2,3,1,1932303,31203068
13414,0644E1D8758B5EFACCE4AF63E3913B7D,287408629,7,1,3,1,11959663,31326054
13415,B5D20692FE7CFFF4263C6DB71BB184AC,230635815,8,1,4,1,1741032,31205231
13416,E55830D6C20ACF4774180155A938DD1F,191873733,15,2,1,1,1741043,31205231
13417,A050C5E54E10EFA3ECA803596C7FC93A,227011229,8,2,3,1,9284730,31203068
13418,2432DD9DB94B82657AF5F89FB8C49B17,286353502,4,2,3,1,11989958,31266965
13419,86D14F0672A34F691E8A95205B823A98,299095681,16,1,1,1,12914703,31202983
13420,BC7E58DF4BCE285FFF60B0C3DCE709F5,280426202,9,1,1,1,9064085,31244279
13421,BE36C02E3CA0EFA7E3371CA1CFE1A8BE,280678726,1,1,3,1,12138594,31288128
13422,6F30F824ECEE41802E3CB0052EAEA02A,304807301,8,2,1,1,87499,31205265
13423,7A230D015282E6B2B32446D0FAF2BD9E,234493070,10,2,0,1,6397098,31203076
13424,4D25972787C4EF81F63474195E8E6DD9,290260284,18,2,3,1,12581175,31202983
13425,56A70460169B2F79E16FBD39B21BBCA8,296959847,18,1,0,1,12923595,31202983
13426,56E7BAE865B8A50A5194B30B613EBA5D,304090102,6,1,1,1,8825069,31292451
13427,401D3C6D0457E23224E7DA0BEB87D540,228142671,15,1,1,1,12097864,31203092
13428,5D43E2E76D8651A6376A18C4A3FDC516,287604850,12,1,3,1,12097864,31203092
13429,83B472DB472A2D26412A592DFBB44378,287669065,12,1,0,2,12097905,31203092
13430,A7B9F99098A2669EE377FF1C1039B694,288820306,4,1,1,1,12294661,31261009
13433,8115BDBA7E0FD132D7A6B4F5B78AFF6D,288198614,8,1,2,1,12405307,31217751
13434,7CE11FD7FC90438909B58B50BF9A2B1F,230369881,13,2,1,1,12098074,31203092
13435,1C933E3D3B5636CEE6BBC3FEBCB0F579,230478087,14,1,0,1,12098178,31203092
13436,2285A7782ED36FBC6A0F1B268314CE88,113182387,3,2,3,1,12428099,31295621
13437,32E1B309B03666100D0C2740DD411D1A,307981576,1,2,0,1,12427797,31295621
13438,FFB75B74B44523B7A53DB47C10619B41,307430431,1,1,0,1,13014701,31360325
13439,73A9CFD74F4D41BB40294E921B6EEB54,245035625,2,2,0,1,12342424,31362476
13440,64B346C8B07B97299B5263D09D016CCB,191120905,6,2,1,1,578830,31203076
13441,D94F224685A05E912B0BEE114B1B7B89,301038881,2,2,3,1,13020250,31288144
13442,B6C87E5F872CF95D5A1FD5715C3C888D,307939824,10,1,1,1,13192261,31292451
13443,788E7A25732643D36F1D8DBDB67CC122,308395794,1,1,0,1,12341499,31362476
13444,471EA448DE290BB4C8FCB31660C92F28,310271531,6,2,1,1,9208704,31354848
13445,A4BE28E46D31E9E177E6F57207B77CE2,225134672,8,1,1,1,9211096,31354848
13446,17F636C7BFB927E578165A97DEA8E7DD,310315856,12,2,1,1,8825356,31292451
13447,BF8F05242CC331B1999E20D7F024EEF3,291641600,7,2,0,2,12241961,31261009
13448,F6B722E71537769BE9BC9EB408AA68DB,312311579,13,2,1,1,6684541,31354848
13449,1B8E206B39BC5FEEDE6B04AB1AFB368D,222662538,5,1,1,1,5975481,31205265
13450,6C2DF2D86D1F8B0920AE4561C0876EAB,292192108,5,1,1,1,12710527,31261009
13451,E43BF3FF31C45BD560F35B085C7B61DD,292626586,17,2,0,1,12735345,31202983
13453,BEC3029C9952EACF171F75434B6DB0B9,320818767,16,2,0,1,6689202,31354848
13454,7445806737E87BC9BAB5540925C7BE7D,293027714,5,2,1,1,12403893,31217751
13456,64D48644BF8E3FF13DAF60F7F8F4BAF3,326670609,2,2,0,1,14228116,31203092
13457,05B8704958F7F1F85FA9EAE548E9DA1B,238168178,14,2,1,1,8828086,31205265
13458,66FB5C5BC8B901818917DCC57CBCB1A3,237754686,14,1,1,1,8828086,31205265
13459,2B1C1A7512E9081F1CD95514E71E5F0B,301744348,2,1,3,1,13020261,31288144
13460,BF1EB5142EB12C9D7D8DEE74D18AECE0,295007317,14,1,2,1,12851460,31203106
13461,0C5DAAAC3803A88F9B8695142B24C00D,295004719,16,1,3,1,12850454,31203009
13463,008BBF3ADB2A3E1AD33678E77CAC2F91,302830738,4,1,1,1,13184133,31202983
13465,E01A5623BBD5097E730956EF0DD10EB4,293229794,2,1,0,1,12345192,31348449
13467,458CDDACD48AA8433CB13F795B1AA5E1,243241410,17,1,0,1,87478,31205265
13469,BCBB91D675E409C1E47FB9E2B035F739,277687248,1,1,1,1,11992807,31347922
13470,3EF86BF9EE4229CACB68D5E1AF93E20F,163948750,9,1,1,1,8840774,31203017
13472,5D18BC52D0E2F79FA8E75939BB9925B4,164531832,13,1,0,1,8847101,31203017
13474,A348712A5A7F9D644313304B2460CBBC,225675077,8,2,0,1,12012323,31202878
13475,3E1355A54847B95CC41855F1B30B3774,277677923,4,1,3,1,9054789,31244279
13476,5A65591C6DC42FF785D9D3D51F242589,277957935,3,1,1,1,9056365,31244279
13477,3F00A25CF3AB6D2E85F5797D617BCA4C,303461177,12,2,0,1,13212557,31202967
13479,28B76561492B55C3659736F0F5C366B9,303462329,14,2,0,1,13212016,31202967
13480,1135947466BE5F3DD72664973107EF3D,278089738,10,1,0,1,11991258,31266965
13481,304B6CAF9EE16A4688A2AA12BB68D133,10488852,15,2,1,1,8818115,31203122
13482,77BF6F1E104DA1A28DCF83842517E331,2009996,16,2,1,1,143995,31203122
13483,176BF575F70BCC9B98C4D5C4DC402E92,2009189,15,1,3,1,143995,31203122
13486,A997E8A4777622575772D50FE6C6760D,222105859,8,1,2,1,12088407,31203092
13487,67EB475EC680C7489DBEE29726991F60,303458642,15,1,0,1,13212027,31202967
13488,0A6CD5E72393CF7C8E7210A810B33F04,278242698,12,2,3,1,8844625,31203017
13489,EA4290EC7CDB594FC2F55326A539782E,295003542,17,1,1,1,12850449,31203009
13490,0C1C1108EDD90D11BB26032D42EAEC5A,295003548,18,2,2,1,12850448,31203009
13491,CDCED347B0523C1DB416465C37F2E419,295003549,18,1,1,1,12851414,31203009
13492,6431C5BB4E752C5B12F4190C8CF062EE,295004883,8,2,3,1,12851446,31203106
13493,77A9F82131F96AA60B5B792CC34935F7,294993609,17,1,0,1,12851361,31202975
13494,8907CC9EDFE77DCECA102045BF4AF842,295004485,12,1,1,1,12850442,31203009
13495,50F57216967BA162DC7FC919A81D83DC,295004661,43,2,0,1,12850461,31203009
13496,CC610BDF73963E8B320A66ED9AF76785,303458767,32,2,1,1,13212025,31202967
13497,225E114FBA2B088649D6E8B5503D3D01,230530077,13,2,2,1,12011314,31202878
13498,EAB2A06426B9B1A18F304E6F3BFC8089,232528301,13,2,3,1,12012240,31202878
13499,880A962D81AA4BDC9A9F9FE2D0989F56,185779082,8,2,1,1,12130083,31202983
13500,199F9D728593DE890A6A56FFA75005EB,279568038,4,1,3,1,12131524,31316245
13501,B2E896E1D66EDC00B1C564067CD6C8CA,185812186,8,1,0,1,12129095,31202983
13502,1486FEAEBC7683AA99C810F573824800,295003827,17,2,1,1,12850457,31203009
13503,7542101DF609D47ADE4D3826CD9559CC,295155290,41,2,1,1,12857802,31202908
13504,399DB84F6B4E2CB77C43F186400B9C2B,295004088,15,1,0,1,12851406,31203009
13505,AE3FBE63EA5DFCF4D45952CACE50637F,295006835,15,1,3,1,12851485,31203106
13506,43FF60D07B6982FE978BD19A91936AAF,295127602,12,1,1,1,12858025,31217743
13507,9E79C637800A3BE8285DB592C75F5027,295006957,14,2,1,1,12851465,31203106
13508,7037367DA69A50680F9943B714931A4A,295127665,15,2,1,1,12858034,31217743
13509,E60497C57BA916FFD67B99C14FFA0ACA,295127722,11,1,2,1,12858023,31217743
13511,5B049D2E7B8D1E0DCCC38B5330E144F7,295127936,12,2,0,1,12858030,31217743
13512,9509862A79279602DDA95BFA09A012B9,295128115,16,1,1,1,12858038,31217743
13513,DFB94B9AD1429A6E7A704EC5C3F18A5B,295006084,17,2,1,1,12851473,31203106
13514,25BD496AFBA1FA8DBCAEC13B671849A6,294993118,15,1,1,1,12851154,31202894
13515,DE7AA915F5DF325AC060A7C2E0565D50,294993177,18,2,2,1,12851162,31202894
13516,7F7A88BAAF7845AE63234A55EAF17525,294993221,10,2,3,1,12851168,31202894
13518,B21D9B276BA7AA7C90CD2A1990EE4737,294993877,16,1,2,1,12851362,31202975
13519,2BA4B1FB80597F2E48A3CECF56B59AC9,295006489,16,2,1,1,12851467,31203106
13520,A1979F26B4636F61F792283F65C709DA,295002824,19,1,3,1,12850459,31203009
13521,5E632EB3BBCB0801A906B0198DE3567F,279643406,7,1,1,1,9059544,31244279
13522,6F2960576362BE4198CF7C3604181699,16542320,8,2,1,1,11961311,31326054
13523,F454D89289AB8D40B43AF571F95A8B3C,20542742,12,1,1,1,11960640,31326054
13524,F6C863B6B3A08971F98F631CCE985973,279567285,7,1,1,1,9060215,31244279
13525,5E02084F495DD8AC19F77CA59F18DF7C,295005332,14,2,0,1,12850444,31203009
13526,B70A644431B4F956CC25BA0EF3B51532,295007026,11,2,0,1,12851453,31203106
13527,92F23BF7B73EB6DC25577B0CEDFB62FD,295007037,12,1,0,1,12851451,31203106
13528,42E1DA7F90919CDCCD26D67BD216B98C,295127813,17,2,1,1,12858042,31217743
13529,FFA34113E878C5630EE7425D002B7256,294993352,14,2,0,1,12851156,31202894
13530,AB5416DED6EF79382ECA80F42F841071,294994502,11,2,3,1,12851170,31202894
13531,C3E862F1B86E15209AE37F4FC986FDC9,295127422,17,1,0,1,12858039,31217743
13533,096690942DFCBB3BE8540106C3640707,241986626,10,1,0,1,12183784,31202983
13534,3C13273C725EA7B9202DDE973DC47BCF,279635525,7,1,3,1,9059544,31244279
13535,F4448CD07515EA3F34F15754BC7A3F00,280265323,12,1,3,1,12151038,31346314
13536,9077FF40544A5A1A9A03101476DE0609,280527075,2,2,1,1,12129883,31261785
13537,1517765C898BA350916570F3C6A4489F,280550014,2,1,1,1,12129883,31261785
13538,B7ACC7F67424C4432C4755FB746F6A33,234205045,14,2,2,1,12011353,31202878
13539,63C3202AF26BD447DCD9B70813F23456,307377603,9,2,0,1,13190867,31292451
13540,ED1DC428DC3B0BFC159BF06237E4D65F,169004117,4,2,2,1,13020281,31288144
13541,5D865D43897F32005081E7C362B1E2D4,299626198,4,2,0,1,12009050,31202878
13542,8B8CA9E8B417B2D35357C2FDD2941A37,251655330,2,2,0,1,13014154,31360325
13543,A5C06CEB74D4631E475542D53BE96A7E,104362880,11,2,3,1,12220053,31202983
13544,32D582970CD34D31F8E0A8F4241746C2,280778960,16,2,1,1,12151519,31346314
13545,BC3A9151A4CCB563D17CB9516818E0B9,280918028,4,1,1,1,11956059,31326054
13546,737489B0E71E3B288E48A3D0CC3837AE,281128963,17,1,1,1,12151635,31346314
13547,3DD30ADCFA3AFE01F45B84E3497A691F,295767630,5,1,1,1,12885507,31261009
13548,CBE9559E523B4FAC575904EE89FAEADE,307394069,10,1,1,1,8826138,31292451
13549,1FAF9F548AEDF56A4601B14792E82A54,312371724,13,1,1,1,6684541,31354848
13550,43A96986CA335462DD737397D79D2C94,310117091,2,1,0,1,13014851,31360325
13551,8A8AFBA4A19BE1F26F45D0DF02E59066,312463324,13,1,3,1,13194408,31292451
13552,BE5C182F7EFDC27625C2C16B4F86BCB3,300660990,4,2,2,1,12456175,31203076
13553,76D6FF5F86FADFC33DF1E400F40B723A,165892198,6,1,4,1,12045953,31203092
13554,B31D25C750D1C4E7D4FFCC260DC0AD1E,281408929,8,2,1,1,12129135,31202983
13555,A5BA679004F7554B1F838CD3A27C7C4F,221883636,7,1,3,1,12135140,31316245
13556,056426DB8162588E62C818DFCBABD487,281481340,8,2,0,1,12135175,31316245
13557,A86D6EB9AD2D54D46DEEF54A4227AE16,281575967,20,2,3,1,12165588,31326160
13558,C984751AA250394FE005CCB1B924D242,281081719,11,2,2,1,9066352,31244279
13561,C0E0AD191E0288CFE7D355302E8CFBFB,312458492,13,2,1,1,13194408,31292451
13562,80CDD05FE7D7109EE63DE496CEE6CB31,299988262,1,1,3,1,13022748,31288144
13563,45EBD3A484BC70740BDE1B9A0C67EE28,166881600,7,1,1,1,12106762,31328294
13564,C28AD5DFEB4D770021A3C010682CF26E,22778219,8,2,4,1,12107016,31328294
13565,B16B5AF47102CD3DE7977149035F8D60,114089530,5,1,0,1,12060970,31328294
13566,AD6094300127008F81749A0E6BE78803,51035404,8,1,3,1,12144950,31316245
13567,B234B08EF1C1D40DB77D6A39FBACC224,282480861,22,2,0,1,12165588,31326160
13568,8D44236880FF0998340BD66E28546B15,23963805,14,1,0,1,12117567,31328294
13569,C49EE9E4FF0CA2083B7EE844DF81204A,323355529,1,2,0,1,13064338,31352055
13570,45132BE31DAF433F20EE3999B7CC52A0,300112726,1,1,3,1,13022748,31288144
13571,F9548D9D8941165997CCF7810E1596C5,260188368,1,2,1,1,12428022,31295621
13572,E6F50952783AB7796005766D8E2340E4,300690633,0,1,0,1,9399007,31288110
13573,E27373ABCCCA0BCDC837B7EBF28D9AD8,222156875,3,2,0,1,12060861,31328294
13574,0E2516149E8F1B042CFF66AB32F444A5,19301290,14,2,1,1,12339002,31202983
13575,3C98D247A735DD931A95D91E56267D0D,19202441,13,1,1,1,12341134,31202983
13576,052DB124452684C476A8D19D85C49EDF,19132993,14,2,1,1,12341085,31202983
13577,E8DFC48239770A56BE6EDF3606D5D526,24253839,16,1,3,1,12280545,31328294
13578,2309B9EB9B737A27B87E953F91477EA8,291715491,7,1,1,1,12240970,31261009
13579,E3509B8B255241AA8724241CBAEEBE54,291189661,4,2,1,1,12539586,31310573
13580,A11D9324ECB13D2A5D80B6DCBCB50898,300446554,3,1,1,1,12189480,31205249
13581,616F4DF901086C12B7D715FD1F9EB03C,23912517,12,2,0,1,12116493,31328294
13584,08FACD07EA324ABDC7832DD7E65F752B,222906109,9,2,0,2,12089658,31203092
13585,D76128F64423B9EFCFB285D38F42C8A8,284760710,2,1,1,1,12139377,31288128
13586,BFC8762547F6924C260A4FA4FC369872,222899348,9,1,1,1,12094099,31203092
13587,EAA886424AEFE28143A5CD16563F7234,222155536,10,1,3,2,12094099,31203092
13588,E20EE11EA2F9021C1E56F7A9F916BB67,232849952,9,2,1,1,87496,31205265
13590,9279CEBFE7A358F1BC2109AFD2A95A79,291558445,13,2,0,1,12010628,31202878
13591,C440DAE9AEBE67541371DE9CC05685F8,284918825,5,2,1,1,11990192,31266965
13592,C4D82BB17DBAE23757D1B9855B10E3F1,222129653,9,1,1,1,12094604,31203092
13593,7DAA233FC716D5089C347C12425D3E78,248357640,16,1,0,1,3383986,31205265
13594,DDCF407411B190A5BB6E76D7D4F92F48,108846183,11,2,3,1,143986,31203122
13595,EDB0F6F747B1049DD25764F948CD2FAD,1560456,16,2,1,1,143991,31203122
13596,986735804E5F30ADE3E07E05625BE7D6,1531189,12,2,3,1,143988,31203122
13597,338A0B1E7D0B4677BDF08146984AAE5B,232467573,11,2,0,1,1741035,31205231
13598,B8E37B0CD4C304A076D305A40465D054,66102305,10,2,1,1,1741033,31205231
13599,795001556F029C0E4244708E244F6ACB,286169751,13,1,1,1,12097579,31203092
13600,A0314F17D2B164282DF6FBEDE3AF184A,285717362,3,2,1,1,11891322,31347949
13601,177F8E034009AC8F21C91CF74A2D132E,287179737,15,1,3,1,12121158,31328294
13602,2AA3E45808BFD151DE9CC18AD9745C00,286097003,2,2,1,1,3456314,31205231
13603,E731D35FDAA3C771E331F2667FF0A1FA,292770036,5,1,3,1,12403893,31217751
13604,BB57C28B39DF014284F7365CC79E0E42,287438003,6,2,1,1,1739905,31205231
13605,8CE4737268D83E8340124B6CE218E080,232503467,12,2,3,1,1741038,31205231
13606,FD3D1150EED3385F693DD602EAE86A0A,286980454,3,1,3,1,12500414,31360333
13607,834E689C044424409FDD610BB9A7120B,286980146,3,1,2,1,12500414,31360333
13608,C87DE197775DB33B2B7B12AE27F1DDD5,227591524,12,1,2,1,1932310,31203068
13609,B7D1164C451658A5458A6265892CDB27,240002709,15,2,1,1,87481,31205265
13611,2168D27951D0AC0732FEB7CD93684ED4,295004610,12,1,0,1,12850436,31203009
13615,444AE324504252988BD51C6B77F178F3,295000749,14,1,1,1,12851355,31202975
13616,195B1792138F7A28BD1C766BA84D9F48,224131946,11,2,1,1,143983,31203122
13617,284E7231646C479DC8FEB0FCDCAB0A4D,221823877,7,1,1,1,8816317,31203122
13618,16706D91220B5605F6D8E315A8A958B9,220787103,6,2,1,1,8842310,31203017
13619,082B6941DDD8B7563E5C5E1493DBF83D,167051710,8,2,3,1,143979,31203122
13620,397D0967BA205D3379DD8771DCD0B16E,1527538,12,2,1,1,143988,31203122
13621,CE190184AA69B4977EC1A76CB4C282B7,1534108,12,1,1,1,143987,31203122
13622,5D9B8A194CA1356E42D077A0A73EB2BF,1496120,12,1,1,1,143987,31203122
13623,33E52FF92FA0AC22D5E3C23F1C7AF6D2,302941288,2,1,0,1,12345394,31348449
13625,4DF50FA500F56B58257816CC1736ACA8,164640376,13,2,3,1,8847240,31203017
13626,00E3E8713BE0828F72ECB4BE1C552DB5,277613506,4,2,0,1,9053990,31244279
13627,A2E588A37FA4714DD6D250288CA2692F,227121410,11,1,3,1,12010628,31202878
13628,42080F8C164C50C3C730B618AD574A80,10436234,15,2,1,1,143993,31203122
13629,9B8414339E1BA65C18C51A72A1787F03,1875672,15,1,1,1,143994,31203122
13630,91009FA058B36CF5B965BF6F4AFC3EFF,277691017,1,2,2,1,11992807,31347922
13631,BA9FFACFA44C4ED12506867FD6917500,2060121,16,1,1,1,143996,31203122
13632,310288614C3BB1690E0AF1F4640CF3A0,220435528,4,2,1,1,12062092,31202983
13633,2B43BF942B0172A25E2FFA30064CF470,303461169,15,1,0,1,13212027,31202967
13634,F6033D311644E5E37CC033868141C1C8,303462591,15,2,1,1,13212018,31202967
13635,B07EE38C5B44B184055BD4C9F288111B,303458987,11,1,1,1,13212556,31202967
13636,87D5361852CD658A874EFF5B5D5F832B,284734717,8,2,3,1,12087721,31203092
13637,30E173CC5EAF4FFE9B3D57B3C9BC3C2C,222924850,10,2,1,1,12093780,31203092
